text,num1_poltics,num2_poltics,num3_poltics
"講那麼多反正賴穩上 別浪費時間關注大選了
還不如多花一點專注在工作課業上 賺多一點錢讓自己爽一下

之前臺北市長那次就知道 選前網路風向不管怎麼吹
藍綠永遠是前2名 
其他的還是洗洗睡比較快
這次結果應該是 賴600W 侯500W 柯100W

能快200W就要偷笑了吧XD",-,-,-
你不投票，就是投了民進黨的票！,0,-1,0
"我也討厭國民黨
更憎會民進黨
選舉不是選喜歡的
只能選不討厭的
柯p正
我才投的下去",-1,-,-
"原來是這樣
真可憐
民進黨真可惡",0,-,0
柯文哲一直以為別人比他笨很好欺負!,-,0,0
"又收到一封令人熱淚盈眶的來信
#柯文哲
#只要阿北不放棄我們也不會放棄

給臺灣人的一封信 & 給KP的一句話

你好，我也是臺灣人！我在臺北工作，不到四十，上有老下有小，生活大致富足。
從小就不是老師認為的好學生，但也在臺灣讀了大學、遊學各國，有留中國的工作經驗，五年前回到臺灣，因為我認為女兒要在最好的環境下長大。我跟每一個臺灣人一樣，我愛這塊土地⋯⋯我們深愛著這片土地⋯⋯

但回到臺灣的這幾年，卻看見社會愈發的不正常⋯⋯突發奇想，寫下這封信給你們。我想問，你們好嗎？  因為我很不好⋯⋯

你們還好嗎？有沒有曾經覺得委屈⋯⋯
臺灣人口結構正在扭曲，意識型態也根深兩極，你買不起、政府也打不起的房，只會越來越貴的雞排，還有永遠沒完的藍綠鬥爭⋯⋯你是不是也活的很委屈？

覺得委屈嗎？現在我要喚起你的怨！
其實很多的人和你一樣，因為這社會藏著大大小小的不公不義！
你忘了雞蛋，還有疫苗、私菸、違建、88槍、外役監、im.B、新竹棒球場、黨媒明目張膽的跨越媒體紅線⋯⋯至今都沒解釋蔡英文總統745天不受媒體連訪的原因⋯⋯不過我們就說實話吧，你還記得多少？ 

現在⋯⋯你還覺得委屈嗎？那我更要用力的戳痛你的傷口！
我知道你很無力，因為我們的司法已經沒有正義，資本也沒有底線了⋯⋯
如果說國民黨最大的敵人是柯文哲，那民進黨最大的敵人應該是弊案！可是我們再也沒有那種能「以筆桿橫掃千軍」的諫士⋯⋯
12年前，謝忠良為了國安密帳，義無反顧的把性命寄託於文字之上。而現在，連好好說句公道話，就可能被出征到屍骨無存⋯⋯遑論媒體壟斷、百億財團的支撐

說實話，我已經不知道什麼是對的⋯⋯
但即使在這樣的困境裡，我們確實看到更堅韌的臺灣人⋯⋯館長、葉式特工、2chill、比特王⋯⋯越來越多人義無反顧的站出來！因為我們都看到社會需要改變，而臺灣需要我們，臺灣真的需要你⋯⋯

寫下這封信，我並不想影響你的投票取向，因為民主應該是自由的，國家應該是人民的⋯⋯
能不能這次，讓我們冷靜下來，拒絕再當投票部隊，好好聽聽總統候選人們的辯論⋯⋯好好看看他們的政見會把臺灣帶向什麼方向？

這一定會很辛苦，因為你要花更多的時間去理解艱澀的政策
這一定會很無聊，因為我們明明可以選擇玩樂，而不是戰鬥
但⋯⋯如果沒有你，臺灣還能靠誰呢？
你就是臺灣的希望，你就是我們的希望⋯⋯

至於KP，我只想跟您說一句話
在我們沒有放棄以前，您要一直走下去！

那些年在中國時，我曾在國臺辦面前放了《島嶼天光》這首歌
我跟他們介紹，這首歌代表的不是太陽花，而是你們永遠不可能屈折的 臺灣人",1,-,-
要找綠律師才夠力,0,-,0
越描越黑，人民都不相信政府講的話！越多人出來背書越有鬼,0,0,0
黃帝家祖墳,0,0,0
賴就是一個冷酷無情之人,0,-1,0
柯文哲今天有沒有當選是一回事，他已經改變臺灣選舉文化，讓臺灣民主更向前進了。,1,0,0
萬裏的居民跟我們社子島一様，我們被政府禁建了五十多年，古厝坍塌華南維修起來，卻被政府說是違建的，我們社子島的居民真的很無奈，希望賴清徳能重視我們居民的權利,0,-,0
＋1,0,0,0
"雙標黨就是要硬扯硬幹，你們大家真拿他沒辦法嗎，人民如不出聲之，向這樣的歪理說法還有公理嗎，正義死了嗎，2024,1/13票票要集中3號，政黨票投9號，能給國民黨導正的機會，禮義臉恥在泯退黨早就不存在了，下架是對人民最正確的做法",0,-1,-1
"從這場的交鋒，看來「柯」遠不如「侯」！
「柯」弱爆了！（今天面對國民黨就被打趴了！來日要如何面對共產黨？！）
「柯」真讓人失望！！！",-,0,-1
也有可能是：「郭」授意的       (欲蓋彌彰地偏坦「柯」),-,0,0
阿姐：支持您啦！可理解您們製作節目方向！好好加油❤,0,0,0
"侯趙配，太棒了，趙少康,好康獻給了臺灣人民。",0,0,1
區老師的良知良能，深深的表露無疑，民進黨不要再執政了，我們已討厭，意識型態來進入校園，區老師勇於面對，強權的民進黨，區老師加油。,0,-1,0
先調查一下有沒有3人行，免得翻船。,0,0,0
最重要是開票當日要強力 監票,0,0,0
學者專家分析經濟跟股市表現，兩者差很大,0,0,0
民進黨在疫情期間也好不到哪兒去~,0,-,0
一場辯論會一定就差很多了,0,0,0
趙先生是來搞笑的,0,0,-1
這回復蠻猛的,0,0,0
激進黨以為自己是禁衛軍 民進黨老大當選 他也等於贏了 可以入朝當公公,0,1,0
民主和獨裁都不是絕對的。獨裁的壞處就不說了，所謂的民主輪流執政，政黨參選只是爲了做執政黨並非爲了發展國家和地區。時間線放長，韓國，臺灣獲得高速發展恰恰是所謂的獨裁時期,0,-,0
"好了啦~~郭董為臺灣做那麼多事了。
疫苗，誰沒打BNT?
就算不投他一票，也不要用惡搞韓導那套搞他。",0,0,0
阿姨 他不想努力了,0,0,0
俗話說：子女不嫌父母醜！謝董分析的真好！,0,0,0
要記得帶家長同意書哦！,0,0,0
lady gaga.,0,0,0
是不是苦主不知，娛樂效果到是很充足!🤣,0,0,0
你是說垃圾黨執政官員嗎,0,0,0
柯文哲的獨特魅力真的是侯友宜辦不到的就是柯文哲唯一人選,1,0,-
你那麼厲害，不早說，還一直要請柯文哲當副手轉來轉去你想太多我覺得應該當總統那麼厲害，至少可以保住國民黨的顏面,-,0,-
本來對柯大有好感，現在讓我想吐🤮,0,0,0
"文字 ？   拜託 
島上的 
萳島民族 福爾摩沙  摩沙沙們 ！ 
請好好  用好  發揚好   萳島文化 文字 ，",0,0,0
很常上節目是為了曝光提高民調嗎？,0,0,0
"你這麼有空不去好好監督政府監督執政黨？！跑來與民為敵？不一起質疑政府不跟百姓站在一起！你是政府的人吧？！誰執政就檢討誰啊！這麼簡單道理都不懂？
在柯文哲選上後你就來好好監督他，目前我們統一要質疑的對象就是蔡政府而已~",-,-,0
"加油!大家不孤單！
努力說服家裡長輩！",0,0,0
對～～,0,0,0
相比12分30秒那位，真得可憐，比一位18歲小孩 還丟臉,0,0,0
館長加油,0,0,0
年輕人自己也該站出來揪團去投票，自己的未來自己救,-,0,0
臺視怎麼可以做出這麼棒的剪輯呢?驚艷!,0,0,0
唯一支持柯文哲,1,0,0
你活在自己的世界是嗎，大陸人真的需要接受正常的教育。,0,0,0
以前毛澤東跟國民黨簽的，也是不算數！,0,0,-
"這不,是意氣用事，是扶不起的阿斗，票是人民給的，不是隻享受權力，不理人民死活",0,0,0
看着圖文念字都會念錯？中國國家發改委，什麼國發會，什麼水平啊😂,0,0,0
臺玻的林伯豐在臺灣跳電，他立刻跳出來怒嗆，後來四川限電6天，他很體諒地說：事情總會過去。宏達電的王雪紅只有中國心，沒有臺灣心，2012年大選，她跳出來說沒有九二共識，就沒有臺灣！大約在這個時候，宏達電股價到1300元，經過10年，宏達電股價剩下46元。,0,0,0
+2敏主倒車見證者,0,0,0
"叛亂都能除罪 笑死了😂
惹不起就惹不起 講的真好聽",0,0,0
戒煙吧！,0,0,0
綠能可以 但比例太高了 你來臺南就知道了 太陽能板一大堆 重點是你知道太陽能板有壽命問題嗎 處理太陽能板是對環境非常不友善 認真覺得未來政府可以讓核能加入 核能已經成為國際公認的綠電了 反而臺灣的火力發電要少用 因為未來國際會課一個稅叫碳稅 照臺灣這個火力發電的比例 遲早會出事的,0,-,0
柯，何謂公平，民進黨做的夠爛吧！侯，柯，民調多輸他，這公平嗎，為了大位你們兩個機關算盡,-,-,-
每天7點30分準時上班的男人=》柯文哲，所有標案公開透明，上網都看得到資料。這種工作狂不送去總統府，服務全國民眾，還有天理嗎？🎉🎉🎉🎉🎉,-,0,0
"國民黨好棒棒！！
該下去囉～～",0,0,-1
別騙了，我一定投柯文哲,1,0,0
謝龍介加油 ！   趙少康加油 ！！！      挺。韓。投。柯。          勤政務實柯總統     立院龍頭韓國瑜 （史上最強不分區） ！,-,0,1
一個很簡單的投票意象   “我不想投那種侯友宜有在上面的選票   不論是侯正還是侯副    心中有中華民國有國民黨的人都受不了這種委屈”   我怕我的票被解讀為支持侯友宜   拿多冤枉 ！     韓國瑜加油 ！   不然就柯文哲加油 ！,-,0,1
"除了貪污妳還能講什麼,詞彙不要太貧乏了,
國民黨跟共產黨還有民眾黨就清白的嗎",-,0,-1
你以為司法隨便判???包青天看太多了吧???,0,0,0
新北市公路局局長🙄合理性的懷疑🤔還有副市長🤔🙄😠 檢調單位起牀了😤😤🐷,0,0,0
侯友誼做的好嘞！真的兩岸必須和平只有和平臺灣人民才會安全唯有開放陸客來臺灣觀光學生交流臺灣人民才會有錢，,0,0,-
汪汪汪，哎，眼神又在說謊,0,0,0
側翼加油！,0,0,0
侯友誼又在使用技能，猴猴喬椅子，有移有移有移😂😂😂,0,0,-1
侯別忘記了，要去搶回郭董深藍選票跟韓粉的琉璃票，整天跟柯眉來眼去喊空投支票，是不會吃到郭董票,-,0,-
放中國人來臺工作反而不會感謝猴猴，會感謝中共黨領導有方，然後在臺宣傳沒有共產黨就沒有新中國挺黨話跟黨走,0,0,0
了不起,0,0,0
趙少康在戰鬥藍內喊票投民禁黨😂,0,-,-1
"嗆越多，票越少，就這樣而已
現在只是國內記者尖銳提問而已，等級真的不高
哪天跟各國官員討論事實或談判，你這種態度，真的OK?",0,0,0
為什麼說黑人是歧視，而說白人不是！？說歧視的人本身就有歧視的念頭。,0,0,0
中華文化源遠流長，千年歷史雖然其間總是戰禍不斷，但是美好事物好不容易被有心的保存，流傳直到現在，我們都要感恩還能保有，不要因為兩岸制度不同而將一切抹煞，做出像當年的紅衛兵一樣專搞破壞的事！,0,0,0
😂😂超帥,0,0,0
高嘉瑜被打是報應？,0,0,0
為什麼會變3+11沒人知道 但大巨蛋為什麼會變讓利讓這個多 也沒人知道,-,0,0
會解決問題的人柯文哲,-,0,0
臺灣所謂的檢調臺灣的悲哀,0,0,0
幹麻投墨綠嗎？,-,0,0
侯友宜總統👍👍👍👍👍,0,0,1
柯反覆無常不適合從政,-,0,0
欸  閩南語不輪轉不要講   前兩個都講很差,0,0,0
年輕就是本錢，多花點時間走上山身體會好一點，不然出社會一堆年輕人什麼都嫌累。,-,0,0
是1/13開票結果,0,0,0
用人為私吧...不裡他就叫人滾,0,0,0
加一,0,0,0
絕對不可能投侯友宜,0,0,-1
國民黨的人真的比其他的黨還要好，請大家告訴大家，票投正義正直善良又有能力的賢人君子國民黨的侯友宜總統趙少康副總統及藍立委選舉的人，為百姓造福，改善人民的生活的政策，仁民愛物，兩岸和平，避免戰爭，照顧老百姓，照顧弱勢團體，讓鰥寡孤獨廢疾者，皆有所養，老有所終，壯有所用，幼有所長，謝謝大家的正義正直善良好心，支持國民黨，支持國民黨的人，下架民進黨的人,0,-,1
請大家告訴大家，幫國民黨的人拉票，票投國民黨的3號侯康配，及藍立委選舉的人，為百姓造福，仁民愛物，改善人民的生活的政策，兩岸和平，避免戰爭，,0,0,1
"支持國民黨的人，下架民進黨的人，票投國民黨的3號侯友宜總統趙少康副總統，及票投國民黨的藍立委選舉的人,政黨票投國民黨，下架民進黨的人",0,-1,-1
靠...再看一次 也開始跟著巧欣一直笑.....太逗了,0,0,0
會檢討改進？？說笑吧…..會檢討就不錯還改進😂😂😂,0,0,0
加油! 加油! 加油!,0,0,0
民進黨不倒，臺灣不會好，支持柯文哲,1,-,0
綠網軍又吃醋了,0,-1,0
柯侯小贏但如侯柯一定小敗賴神，國民黨老人不要為了利億，搞到兩敗俱傷，這是臺灣人的共業,0,-,-
藍綠兩黨當年罵老賊今天兩個笑死人我們人年輕民再當選工廠無法生存炭權就完蛋,0,-1,-1
選舉其間千萬不要說國語當年有人受害。選舉其間千萬不要搭計程車我被丟山上我馬上買車,0,0,0
我十年前開始務農種滿滿食物當你餓肚子我還好一甲地可養全家人休耕農老沒人耕,0,0,0
民進黨這是給大陸武統提供一個“偉大的統一理由”真是太好啦，哈哈😂不作死就不會死!,0,-,0
33傲以為穩贏，隨她去!,0,0,0
萬老師說韓被罷免2次有嗎？何況那是綠的拙作！,0,-1,0
水準比阿根廷強些有限(ง •̀_•́)ง,0,0,0
"藍白合,還是輸",0,0,0
"你ㄟ害,要看醫生",0,0,0
我不是觀感者，但我實質者，民進黨那件事有做好？立委護黨不顧一切抹黑尤其這位沒看頭又沒建樹的立委，只顧黨意沒民意的立委還投嗎下架民進黨國家才有和平與希望，請大家讓民進黨下架，滾蛋,0,-1,0
原來柯P還會周伯通的「左右博擊」之術。,-1,0,0
選不選的上那又如何….自發性的捐款….總比黨大把大把的花錢…之後再由不得你（妳）賺回去來得好…..,0,0,0
侯康必勝、政黨輪替不投白,-,-1,1
阿北加油！,1,0,0
實在是有夠用心的，請你們持續保持,0,0,0
"陳建仁說誠信是最基本的要求,支持沒誠信的人就是是非不分。",0,0,0
認同，讓候候把國民黨整黨拖下去死 xd,0,0,-
問題出在五十歲以上的老人啦，這個無解。畢竟藍綠支持了大半輩子，下半輩子大概已經很難轉過來了。,0,-,-
如果柯當選了 連湯都沒得喝囉！國民黨永遠不要起來了啦！趴在那裡趴好,-,0,-1
裏面是否有：大量的財富或見不得人的大量設備？搬不走？見不得人？不得而知！所以死活不敢拆？,0,0,0
這裡也是‘’媒體‘’的一種，建議大家還是要去看直播的原影片檔，或則是多看不同臺的媒體、自媒體。,0,0,0
黑顆這麼值錢兩千萬美金叫你老婆幫你賣了你老婆就變成了賈桂琳爽啊😂😂😂😂😂😂😂😂😂,0,0,0
七點半上班有上出什麼政績出來做秀而已😮😮,0,0,0
+1。 kp加油,1,0,0
房子過戶給小孩，小孩也滿20歲賴財產申報是不用報，但可回頭去查他任公職期間賴皮寮在他民下時有沒有申報,0,-1,0
"有沒有侯不重要，但沒有賴很重要！
必須下架腐敗政權！",0,-1,-
"蕭的意思就是要把這事推給公投，可是民進黨根本不敢公投，所以最後就是不談判也不公投；戰機隨他飛，指望老天保佑不要哪天擦槍走火。

我擺爛但我不直接說，呵呵🤭",0,-1,0
"國民黨就是在用92共識忽悠中共，而中共也知道國民黨是在忽悠，只是雙方都有默契，不會去捅破這層窗戶紙。

目前美中兩國正在爭霸，理論上來講對岸並不想此時兩岸開戰、拖累經濟，失去與美爭霸的經濟基礎，但在政治上臺灣必須給對岸一個臺階。北京如果對主張臺獨的民進黨妥協，會損害其政治尊嚴，不利於共產黨的統治，所以才有如今的兩岸政治僵局。

現階段除了將臺獨寫入黨綱的民進黨，不論藍白上臺都是有辦法跟對岸恢復溝通的。至少在臺海擦槍走火時，雙方能有個溝通管道，即使是在當年美蘇關係最緊張時，美蘇都有溝通熱線；如今兩岸溝通管道斷絕，爆發戰爭的風險非常的高，不能不有所警惕。",0,-,-
"政治難以改革的原因是源於既得利益者的阻攔，藍綠的利益結構已根深蒂固，侯賴即使當選也不可避免被這種利益結構綁架，賴清德直到最後還在為新潮流護航就是最佳的例證。

選舉與黑金、貪腐利益鏈條要被斬斷，柯文哲是唯一能打破這種利益格局的候選人。這次選舉也是臺灣這20年來第一次讓人民看到建立新政治、改變臺灣的希望。",1,-1,-
侯讓%是在野黨最強的候選人？全國民都在看！,0,0,-1
終於有正直的基督徒出來打臉假基督徒的假話，讚喔！,0,0,0
侯是疼惜自己閩籍人啦！不原口出惡言做壞人啦！好或壞都是唐山過臺灣的自己兄弟啦！,0,0,0
😂,0,0,0
你參選我一定投，質詢電爆那羣政客🤣🤣,0,0,0
沈老安靜不要再講了！,0,0,0
侯康加油,0,0,1
"為什麼動人家東西？
這麼不尊重人的舉動",0,0,0
對方訪談有意扭曲,0,0,0
不要浪費了，四期了您還救,0,0,0
為人太計較、令人討厭、為什麼丟用舊的東西給老人用？,0,0,0
到時候老人津貼不見了,0,0,0
好了拉 薛喜,0,0,0
是的，這麼好政見應該讓更多人看到,0,0,0
放棄美籍的人名在美國是公開資料。查一下里面有沒有蕭，就自動錶示她沒有放棄美籍。,0,0,0
朱大和楊文嘉大哥沒看到最後.....猴猴說槍林彈雨沒穿防彈衣?看著同伴倒下?那他同事有穿防彈衣?這是說他英勇?還是沒把命當一回事?,0,0,0
果然是老趙救侯鬥 最後被侯鬥賣了,0,0,-1
第一次看到主持人跟名嘴這麼安靜的 做球做的不錯 賴桑的家是家 當他搶拆臺南市民的家 那種兇狠不是演出來的,0,-,0
帥帥帥面對造謠者就是要霸氣一點👍,0,0,0
還是在問一次！你投得了綠的？什麼點？有比較好？,0,-,0
很優質的女⋯真.善.美。😂❤❤❤❤❤❤❤讚！,0,0,0
電視上那些臭嘴呸⋯⋯⋯,0,0,0
黃捷辛苦了。加油,0,0,0
聼不下去了,0,0,0
所以是有遊覽車載才有一萬嗎？那如果沒有遊覧車…….,0,0,0
戰鬥🐒戰鬥🐒😱😱😱,0,0,-1
怪不得支持侯趙，雙標成這樣，所以朱侯金不是合謀柯？簡訊內容是希望促成給郭臺階下，念出來給郭難堪叫做拆穿陰謀？（恐怕你連簡訊內容都沒聽過吧），不管柯有同意沒同意念簡訊，成年人本來就要為自己的行為負責，不是把自己的行為責任推給是他人同意來卸責，那是國小一下兒童，無行為能力行為需管教人（法定代理人或師長）同意才在用的說法。還是你把侯當兒童所以支持他做這麼不入流的事情是柯的責任？（無行為能力負責任的人選總統？）還是你本人習慣把自己的行為推給他人負責？？果然不愧是侯粉，正常有責任廉恥道德的成年人，都不會認童這種幼稚卸責的說法,-,0,-1
侯粉嘴裡祝福都只有喪事，感謝你給侯滿滿祝福,0,0,-1
"統計這件事情，太多認知上的問題，繼續爭議也不會有結果。但可以確定的是，雙方的問題就是並沒有做好足夠溝通產生認知落差，誰好誰壞不爭論了，因為沒有辦法說清。不認同藍營說柯不守信用(這件事情)，也不認同藍要人讓6%，爭執這件事情只會讓藍更討厭白，白更討厭藍，結果是棄保更不能發生，如果雙方都希望棄保對方，雙方支持者在這件事情上不應再做文章。
侯在一堆資源狂砸在他身上的結果跟柯自己創出一堆資源的結果相比還沒有優勢，有想過當初對韓的冷眼旁觀若換做現在韓對侯冷眼旁觀，是否侯已經出局呢?可知 韓>國民黨>侯(選票上)，侯的選票上限只能無限逼近韓很難超過韓，更不論當年支持韓的一大部分改支持柯去(至少我就是)，所以即使棄保發生，侯也是頂多500萬，要超過500萬就是柯說服他的羣眾改支持侯，但藍高層一直去打柯，如何讓柯去說服支持者改投侯?這是怎樣的藍高層想出的打柯操作? 藍白破局還要去硬剛柯而不是去打綠，在沒柯說服白的支持者情況下即使棄保也沒辦法破500萬。而且侯很難把賴支持者改過來挺侯。反觀柯，即使不用藍喊挺柯，號召力最強的韓的粉絲都會主動去支持柯，討厭賴的不投賴還有可能投柯，棄保侯能夠發生的效益上限超過500萬，參考四年前蔡的817萬，藍的保底380萬(朱的票)綠的保底540萬(這不準 我是以選輸選最差的票數當作保底 選輸也投給該陣營的票)，投票人數超過1400萬來說國民黨的極限是552萬(當年韓2020票數)，才能極限贏2008謝敗選的544萬。侯的上限已知而柯的上限未知，人對未知有很多擔心，但何必要去支持一個要狠極限才能贏的候選人呢?(打柯的結局就是上限552萬，然後很驚險的又要靠柯搶賴的票變成賴低於552萬)，柯的保底也有350萬，不比侯高，但他的上限比侯高太多，因為柯還有年輕族羣+對綠失望的原綠的支持者+厭惡藍綠的支持者，我認為不會低於100萬票且這羣很鐵的不會投藍，打柯也不會太多投藍(甚至去投綠可能性也很高)。柯上限至少1400-380-540=580。藍的上限極限552，柯的上限有可能破580........ 那要棄保誰??保一個頂多552萬的，還是保一個可以破580萬的??",1,-,-1
會贏哦,0,0,0
阿姨別生氣啦標題就說今天問年輕人了，去早市不都也問一堆叔叔阿姨,-,0,0
自嗨吧！小心血壓,0,0,0
如果是政見辯論會，那真的是柯在唸經；如果是政見發表會，那賴跟侯就.....,0,0,0
現行校園防治法，對校園違法物品檢查規定，綁手綁腳的，這是某些民進黨立委搞出來的，教育部頒定，怎能怪地方首長呢？,0,-,0
不是擾臺，是自己家的國土，正常巡視而已,0,0,0
史上最扯的，把選總統當兒戲。,0,0,0
"還要開什麼記者會
都跟國民黨一起就好了呀
反正你的政見
國民黨也不會理你
狗吠火車",0,0,-1
水可載舟；亦可覆舟、讓它們失去政權吧。,0,0,0
害人精陳歪中要出來不分區嗎？艸～真行啊,0,0,0
沒整合絕對輸,0,0,0
哭！可讓違法建務不必拆，那人民可用哭的來避免違法事情嗎？綠黨能；人民不能得佐證。,0,0,0
我70了！打高端3劑從沒確診,0,-,0
政治政客炒房炒地都為了自己聽了很可怕,0,0,0
我臺南人。我家人支持賴清德，票投柯文哲,1,1,0
要罷快去連署了，出一張嘴最會，錢拿出啊😅,0,0,0
不要合,0,0,0
我感覺到就是自卑變成自大⋯⋯心理因素,0,0,0
🎉🎉🎉🎉,0,0,0
😂😂支持韓總統,0,0,1
請大家一起把禿頭俠的禿頭精神傳承給後代子孫，按讚訂閱分享並開啟小鈴鐺。,0,0,1
館長是正直的禿頭良心商人，請臺灣人一起支持禿頭館長。,0,0,0
"用平民當肉盾的蛤蟆思居然是最勇敢的聖戰士，是不是中毒太深了？
另外當戰況變成二極化世界大戰時，人質策略會自動失效，因爲沒笨蛋會因此而被動被滅且同陣營不會放砲自毀長城。",0,0,0
？？？？？？,0,0,0
謝謝，相互學習！,0,0,0
那你就不要共感，考試能考好就好,0,0,0
蚵蚊螫流的是濃，我看到了,-1,0,0
妳辛苦了,0,0,0
就跟你說機百次了 候柯配ㄧ定輸 都會輸了作啥合,0,0,0
黃部長戰神加油,1,0,0
清茂哥辛苦了，無私奉獻，給你100個讚,0,0,0
感恩謝謝您們 南無阿彌陀佛,0,0,0
真不明白，一個人是不是自己國家的國籍都不知道，真是開了眼，到底是誰管的呢？,0,0,0
挺邱委員、挺光芹姊、挺柯p!!,1,0,0
柯講的不錯，但幹的跟説的一直以來老是差很多,0,0,0
❤柯❤是真命天子❤天助高票當選,1,0,0
嗯真的難怪過去年輕的我 投了兩次民進黨,0,-,0
500多億 一年差1%要多支付多少利息？ 這每年都要編出來還欸，你家借錢不用還？不要拿你戶頭3-4萬在那邊差1%沒什麼,0,0,0
你真以為自己是在選總統嗎？為什麼要這樣鼓動單純的孩子呢？你有本事應該是幫弱勢的國民黨登高一呼，讓國民黨重返執政，讓民進黨下臺，查案揭弊才是人民之福.要得到真正的尊敬不是隻是敢嗆聲，而是勇於為人民發聲，你真以為柯能管理國政嗎？他民眾黨才成立四年，根本就沒有團隊，經歷只有臺大主任和臺北市長而已，您可以再想一想，真正該幫的人是誰嗎？,-,-,-
"張斯綱的陳述漏洞太多 一直叫林裕紘出來講 許哲賓是你們的人吧? 怎不叫他出來講? 
一直叫黃曙光出來講清楚 馬文君是你們的人吧?  怎不叫她出來講? 
說賴清德在國防外交沒顯著成績 軍購案被你們阻擋69次 連審的機會都沒有 還需要啥成績?",0,-,0
"請多支持吳導的""快樂兒童學習協會"",讓弱勢偏鄉的孩子，也能有快樂的童年",0,0,0
我是直接關電視,0,0,0
什麼地方不誠信你不講出來是什麼意思，講出來讓我知道他哪裡不誠信可以嗎,0,0,0
1百萬好不好別吹牛了,0,0,0
這個廣告胡扯，若相信他的人人格有問題！！,0,0,0
趙少康 不知人間疾苦 自己 用特殊手段 拿到中廣 現在 要 選副總統 也不肯持續 中廣的董事長 像這種人 不按照紀律 在做事 有什麼臉 隨便批評 不需要拆的違建？ 趙少康 親共  眾所週知 臺灣人 還要繼續 吞忍 這種人嗎？？？ 用選票唾棄這種沒血沒眼淚的人！,0,-,-
你千萬別看第四臺，怕你當場氣死😅😅😅,0,0,0
韓國瑜是金雞母是寶，可惜國民黨不知好好珍惜～敢快候下韓上吧！,0,0,-
康哥加油❤❤❤❤,0,0,0
"本來不想評論，畢竟臺灣的電視臺，怎麼想怎麼說是你們的自由，一笑了之而已，但文茜說第一批必定是共產黨中南海先打，這個恰好了解一點，就順便說一下。
第一批是醫護軍人警察打的，理由是都是在一線，時間是國產疫苗研製完成還未上市的第一時間，而且是自願施打，需要簽字，可以選擇不打，這點是確定的。
打完後3個月，疫苗全面上市開始給人民施打，且不分先後。另外確定的是中南海不可能先打，因爲副作用還未大規模認證，領導人是不可能先打的。
知道文茜恨共產黨，但共產黨真不是你想的那麼笨，打不打也不會給外界透露，不要想當然，這樣有點蠢。
臺灣的自由民主經過這些年的選舉，已經變的不堪入目，也讓很多中國人看待民主更加理性，並不是不渴望，但什麼樣的民主很重要。
對於臺灣個人認爲根本不必再強求交流親善，時機到了直接武統是最正確的選擇，代價遠比等待臺灣轉念小的多，和統的基礎根本不存在，零可能！很多東西必須等待統一後再去修正，別指望臺灣自己修正，所以希望我黨在臺灣選後就開始全面經濟制裁，全面打壓臺灣經濟外交軍事，繼續等待零可能的事發生，才是最大的代價。",-,0,0
連滷肉飯都變味了,0,0,0
沒關係美國不會讓柯上的啊！,0,0,0
是繳費了嗎,0,0,0
